Customer ID,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Gender,Churn,InvoiceNo,Description,UnitPrice,Country,Tenure,PreferredLoginDevice,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,payment,timestamp,rating,order_status,payment_installments,Ship Mode,Segment,City,State/Province,Postal Code,Product ID,Sub-Category,Product Name,Sales,Discount,Profit,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
2695.0,Electronics,294.0,3.0,953.0,PayPal,45.0,1.0,Andrea Ross,Female,0.0,536390,JAM MAKING SET WITH JARS,3.75,United Kingdom,2.0,Phone,15.0,1.0,4.0,Mobile Phone,Single,1.0,0.0,17.0,2.0,2.0,2.0,139.83,207.32,2017-07-21 20:13:00,1.0,processing,10.0,Same Day,Consumer,Dallas,Texas,75217,OFF-PA-10002365,Paper,Xerox 1967,15.552000000000003,0.2,5.4432,Gold,1450.5,20.0,4.8,False,12.0,Satisfied
15079.0,Home,281.0,1.0,4685.0,Cash,24.0,0.0,Christine Stanton,Male,0.0,536390,JAM MAKING SET PRINTED,1.45,United Kingdom,3.0,Mobile Phone,11.0,1.0,4.0,Laptop & Accessory,Married,2.0,0.0,13.0,0.0,1.0,2.0,161.18,24.04,2017-05-29 19:02:00,4.0,delivered,1.0,Standard Class,Corporate,New York City,New York,10024,OFF-PA-10002960,Paper,Xerox 1926,34.86,0.0,16.3842,Silver,690.4,13.0,4.1,True,52.0,Unsatisfied
15079.0,Electronics,413.0,4.0,3445.0,Cash,24.0,1.0,Christine Stanton,Male,0.0,536390,JAM JAR WITH PINK LID,0.72,United Kingdom,0.0,Mobile Phone,14.0,2.0,3.0,Laptop & Accessory,Divorced,2.0,0.0,18.0,0.0,1.0,7.0,162.14,96.24,2017-09-21 13:21:00,3.0,delivered,5.0,Standard Class,Corporate,Jackson,Mississippi,39212,OFF-PA-10003063,Paper,EcoTones Memo Sheets,16.0,0.0,7.68,Bronze,420.8,7.0,3.4,False,24.0,Neutral
15079.0,Home,140.0,4.0,2618.0,Credit Card,24.0,1.0,Christine Stanton,Male,0.0,536390,HANGING HEART ZINC T-LIGHT HOLDER,0.64,United Kingdom,4.0,Mobile Phone,13.0,2.0,3.0,Fashion,Single,2.0,1.0,14.0,2.0,4.0,10.0,171.43,81.81,2018-04-19 08:33:00,1.0,delivered,1.0,Second Class,Home Office,San Francisco,California,94110,FUR-BO-10004218,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,0.15,70.49000000000001,Bronze,480.25,9.0,3.6,True,39.0,Unsatisfied
15079.0,Books,179.0,4.0,5051.0,Cash,24.0,1.0,Christine Stanton,Male,0.0,536390,PAPER CHAIN KIT VINTAGE CHRISTMAS,2.55,United Kingdom,2.0,Mobile Phone,16.0,2.0,4.0,Laptop & Accessory,Married,2.0,1.0,14.0,0.0,1.0,7.0,182.68,69.03,2017-01-09 03:12:00,4.0,delivered,4.0,Standard Class,Home Office,Jacksonville,Florida,32216,FUR-FU-10001986,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122.352,0.2,15.29399999999999,Gold,1490.1,21.0,4.9,False,9.0,Satisfied
21450.0,Books,498.0,1.0,5132.0,Credit Card,39.0,1.0,Christopher Barber,Female,1.0,536390,SMALL POPCORN HOLDER,0.72,United Kingdom,14.0,Mobile Phone,12.0,3.0,4.0,Laptop & Accessory,Single,7.0,1.0,15.0,1.0,1.0,2.0,160.32,67.41,2017-07-16 09:40:00,4.0,delivered,5.0,Standard Class,Home Office,Jacksonville,Florida,32216,OFF-AR-10003183,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,0.2,1.0019999999999991,Gold,1180.8,16.0,4.7,True,19.0,Satisfied
21450.0,Books,72.0,4.0,4038.0,Credit Card,39.0,1.0,Christopher Barber,Female,1.0,536390,SET/20 RED RETROSPOT PAPER NAPKINS ,0.64,United Kingdom,2.0,Computer,8.0,3.0,3.0,Laptop & Accessory,Divorced,2.0,0.0,14.0,1.0,1.0,2.0,146.49,73.15,2018-02-14 11:06:00,5.0,delivered,1.0,Standard Class,Home Office,Burbank,California,91505,OFF-ST-10000078,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,0.0,334.11419999999987,Gold,1470.5,20.0,4.8,False,13.0,Satisfied
11738.0,Clothing,208.0,4.0,2119.0,Cash,64.0,0.0,Cynthia Taylor,Male,0.0,536390,DELUXE SEWING KIT ,4.95,United Kingdom,10.0,Mobile Phone,12.0,2.0,2.0,Laptop & Accessory,Married,5.0,1.0,13.0,2.0,6.0,7.0,159.74,79.53,2018-03-26 06:52:00,4.0,delivered,1.0,First Class,Corporate,Lakeland,Florida,33801,FUR-FU-10002508,Furnishings,Document Clip Frames,20.016,0.2,5.504400000000001,Silver,820.9,12.0,4.3,False,13.0,Neutral
11738.0,Books,131.0,4.0,412.0,Credit Card,64.0,1.0,Cynthia Taylor,Male,0.0,536390,RETROSPOT HEART HOT WATER BOTTLE,4.25,United Kingdom,3.0,Computer,31.0,2.0,3.0,Laptop & Accessory,Divorced,8.0,1.0,12.0,1.0,2.0,2.0,147.36,68.64,2017-09-13 14:00:00,4.0,delivered,1.0,First Class,Corporate,Lakeland,Florida,33801,FUR-FU-10003981,Furnishings,Eldon Wave Desk Accessories,4.992000000000001,0.2,1.3728000000000002,Bronze,485.25,9.0,3.6,True,39.0,Unsatisfied
11738.0,Clothing,102.0,1.0,3927.0,PayPal,64.0,1.0,Cynthia Taylor,Male,0.0,536390,KNITTED UNION FLAG HOT WATER BOTTLE,3.39,United Kingdom,0.0,Mobile Phone,6.0,2.0,3.0,Laptop & Accessory,Divorced,2.0,0.0,17.0,2.0,7.0,7.0,152.96,93.48,2017-06-12 16:08:00,5.0,delivered,2.0,First Class,Corporate,Lakeland,Florida,33801,OFF-BI-10001196,Binders,"Avery Flip-Chart Easel Binder, Black",33.57,0.7,-25.737,Gold,1500.1,21.0,4.9,False,10.0,Satisfied
15595.0,Books,166.0,3.0,4845.0,Cash,40.0,0.0,Stephen Hughes,Male,0.0,536390,ENGLISH ROSE HOT WATER BOTTLE,3.75,United Kingdom,15.0,Mobile Phone,8.0,3.0,4.0,Laptop & Accessory,Single,4.0,0.0,23.0,0.0,1.0,0.0,167.81,93.48,2017-12-22 04:29:00,4.0,delivered,1.0,First Class,Corporate,Lakeland,Florida,33801,OFF-LA-10000443,Labels,Avery 501,11.808,0.2,3.9852,Silver,670.3,10.0,3.8,True,33.0,Unsatisfied
15595.0,Home,372.0,2.0,2514.0,Cash,40.0,0.0,Stephen Hughes,Male,0.0,536390,HOMEMADE JAM SCENTED CANDLES,1.25,United Kingdom,9.0,Computer,6.0,2.0,3.0,Laptop & Accessory,Single,5.0,0.0,15.0,1.0,1.0,0.0,166.53,186.96,2017-11-24 20:35:00,1.0,delivered,4.0,First Class,Corporate,Lakeland,Florida,33801,TEC-AC-10002647,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,0.2,53.19999999999999,Gold,1190.8,16.0,4.5,True,20.0,Satisfied
15595.0,Clothing,314.0,4.0,3740.0,Cash,40.0,1.0,Stephen Hughes,Male,0.0,536390,JUMBO BAG RED RETROSPOT,1.65,United Kingdom,9.0,Computer,9.0,2.0,4.0,Fashion,Divorced,5.0,0.0,11.0,0.0,1.0,12.0,196.99,186.96,2017-11-24 20:35:00,1.0,delivered,4.0,First Class,Corporate,Lakeland,Florida,33801,TEC-PH-10004667,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.97600000000006,0.2,28.34789999999998,Silver,830.75,13.0,4.2,False,14.0,Satisfied
15595.0,Books,356.0,3.0,2008.0,Cash,40.0,0.0,Stephen Hughes,Male,0.0,C536391,PLASTERS IN TIN CIRCUS PARADE ,1.65,United Kingdom,30.0,Mobile Phone,6.0,2.0,3.0,Laptop & Accessory,Divorced,3.0,0.0,11.0,1.0,1.0,2.0,167.55,93.48,2017-10-25 21:04:00,5.0,delivered,1.0,Standard Class,Consumer,Knoxville,Tennessee,37918,FUR-CH-10000422,Chairs,Global Highback Leather Tilter in Burgundy,218.376,0.2,-10.918799999999983,Bronze,520.4,9.0,3.5,True,37.0,Unsatisfied
44311.0,Clothing,147.0,3.0,4967.0,Credit Card,49.0,0.0,Lauren Torres,Female,1.0,C536391,CHICK GREY HOT WATER BOTTLE,3.45,United Kingdom,10.0,Phone,16.0,3.0,3.0,Mobile,Divorced,7.0,0.0,20.0,1.0,1.0,3.0,134.52,47.04,2018-08-13 15:55:00,5.0,delivered,3.0,Standard Class,Consumer,Hamilton,Ohio,45011,OFF-AR-10004685,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,0.2,1.2037999999999995,Gold,1160.3,14.0,4.4,True,22.0,Satisfied
44311.0,Home,384.0,3.0,2725.0,Cash,49.0,0.0,Lauren Torres,Female,1.0,C536391,PLASTERS IN TIN VINTAGE PAISLEY ,1.65,United Kingdom,19.0,Computer,13.0,1.0,3.0,Laptop & Accessory,Divorced,3.0,0.0,14.0,0.0,1.0,0.0,152.58,30.0,2018-04-23 01:41:00,5.0,delivered,1.0,Standard Class,Corporate,Springfield,Virginia,22153,OFF-BI-10001597,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,0.0,59.01119999999999,Silver,800.2,11.0,4.1,False,17.0,Neutral
44311.0,Home,427.0,2.0,3013.0,Cash,49.0,0.0,Lauren Torres,Female,1.0,C536391,PLASTERS IN TIN SKULLS,1.65,United Kingdom,4.0,Computer,10.0,2.0,3.0,Laptop & Accessory,Single,2.0,0.0,18.0,7.0,7.0,7.0,193.55,20.0,2018-04-23 01:41:00,5.0,delivered,1.0,Standard Class,Corporate,Springfield,Virginia,22153,OFF-LA-10004409,Labels,Avery 492,14.4,0.0,6.623999999999999,Bronze,525.75,9.0,3.3,True,40.0,Unsatisfied
44311.0,Books,83.0,3.0,979.0,PayPal,49.0,1.0,Lauren Torres,Female,1.0,536392,3 STRIPEY MICE FELTCRAFT,1.95,United Kingdom,23.0,Mobile Phone,16.0,3.0,4.0,Fashion,Single,7.0,0.0,15.0,0.0,1.0,3.0,204.96,25.0,2018-04-23 01:41:00,5.0,delivered,1.0,Standard Class,Consumer,Knoxville,Tennessee,37918,OFF-LA-10004544,Labels,Avery 505,59.20000000000001,0.2,22.2,Gold,1460.5,20.0,4.8,False,11.0,Satisfied
31852.0,Electronics,407.0,2.0,1265.0,Cash,70.0,1.0,Amber Watson,Male,1.0,536392,PARTY CONES CARNIVAL ASSORTED,1.25,United Kingdom,8.0,Mobile Phone,15.0,3.0,4.0,Laptop & Accessory,Single,10.0,0.0,19.0,1.0,1.0,0.0,165.4,93.79,2018-05-24 23:50:00,5.0,delivered,8.0,Same Day,Consumer,Portage,Indiana,46368,OFF-AR-10003478,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,0.0,6.5120000000000005,Bronze,490.25,9.0,3.6,True,40.0,Unsatisfied
31852.0,Home,319.0,4.0,4252.0,PayPal,70.0,1.0,Amber Watson,Male,1.0,536392,PARTY CONES CANDY ASSORTED,1.25,United Kingdom,0.0,Phone,6.0,2.0,3.0,Mobile Phone,Married,2.0,0.0,11.0,0.0,1.0,4.0,138.16,27.25,2017-06-25 17:54:00,1.0,invoiced,2.0,Standard Class,Consumer,Greensboro,North Carolina,27405,OFF-BI-10002735,Binders,GBC Prestige Therm-A-Bind Covers,51.46500000000002,0.7,-39.45649999999999,Gold,1480.1,21.0,4.9,False,10.0,Satisfied
46881.0,Electronics,455.0,2.0,2574.0,Credit Card,40.0,1.0,Matthew Navarro,Male,0.0,536392,PICNIC BASKET WICKER SMALL,5.95,United Kingdom,1.0,Mobile Phone,15.0,3.0,3.0,Laptop & Accessory,Single,2.0,0.0,16.0,1.0,1.0,7.0,152.53,90.88,2018-06-30 13:32:00,5.0,delivered,4.0,Standard Class,Consumer,Greensboro,North Carolina,27405,OFF-BI-10004410,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644000000000001,0.7,-5.860399999999999,Silver,690.3,10.0,3.8,True,34.0,Unsatisfied
46881.0,Electronics,299.0,1.0,4362.0,PayPal,40.0,1.0,Matthew Navarro,Male,0.0,536392,ASSORTED COLOUR BIRD ORNAMENT,1.69,United Kingdom,22.0,Phone,13.0,2.0,4.0,Fashion,Single,9.0,0.0,24.0,1.0,1.0,0.0,145.0,91.29,2018-02-23 13:26:00,5.0,delivered,1.0,Standard Class,Corporate,Tucson,Arizona,85705,OFF-PA-10002581,Paper,Xerox 1951,74.352,0.2,23.234999999999992,Bronze,480.5,8.0,3.1,False,20.0,Neutral
46881.0,Clothing,120.0,4.0,3856.0,Credit Card,40.0,0.0,Matthew Navarro,Male,0.0,536392,STAR DECORATION PAINTED ZINC ,0.65,United Kingdom,24.0,Phone,20.0,2.0,3.0,Laptop & Accessory,Divorced,5.0,0.0,11.0,0.0,1.0,7.0,149.36,119.33,2017-08-18 16:54:00,5.0,delivered,1.0,First Class,Consumer,Delray Beach,Florida,33445,OFF-LA-10004484,Labels,Avery 476,9.912,0.2,3.2214,Gold,1170.8,16.0,4.7,True,21.0,Satisfied
46881.0,Electronics,148.0,5.0,3838.0,Credit Card,40.0,0.0,Matthew Navarro,Male,0.0,536394,"FANCY FONT BIRTHDAY CARD, ",0.42,United Kingdom,0.0,Computer,25.0,3.0,2.0,Laptop & Accessory,Single,9.0,1.0,13.0,1.0,1.0,4.0,153.04,427.02,2018-05-05 08:28:00,1.0,delivered,3.0,Second Class,Consumer,Los Angeles,California,90036,TEC-PH-10003484,Phones,Ooma Telo VoIP Home Phone System,604.752,0.2,37.797000000000025,Bronze,510.75,10.0,3.3,True,41.0,Unsatisfied
14652.0,Home,97.0,1.0,1416.0,Credit Card,31.0,0.0,George Johnson Jr.,Female,0.0,536394,HAND WARMER SCOTTY DOG DESIGN,1.85,United Kingdom,0.0,Phone,16.0,3.0,3.0,Laptop & Accessory,Married,2.0,1.0,12.0,0.0,1.0,3.0,142.6,215.49,2018-12-06 11:52:00,5.0,delivered,1.0,Standard Class,Consumer,New York City,New York,10024,OFF-PA-10004948,Paper,Xerox 190,24.9,0.0,11.703,Silver,700.4,13.0,4.1,True,56.0,Unsatisfied
14652.0,Books,320.0,5.0,2185.0,Credit Card,31.0,1.0,George Johnson Jr.,Female,0.0,536394,DOG BOWL CHASING BALL DESIGN,3.75,United Kingdom,9.0,Mobile Phone,8.0,3.0,4.0,Fashion,Divorced,2.0,0.0,13.0,9.0,9.0,0.0,175.96,287.96,2018-06-18 16:34:00,2.0,delivered,6.0,Standard Class,Consumer,San Francisco,California,94110,OFF-AR-10003829,Art,Newell 35,6.56,0.0,1.9023999999999992,Bronze,495.25,9.0,3.6,True,41.0,Unsatisfied
14652.0,Electronics,273.0,5.0,2333.0,Credit Card,31.0,0.0,George Johnson Jr.,Female,0.0,536394,WHITE HANGING HEART T-LIGHT HOLDER,2.55,United Kingdom,13.0,Mobile Phone,8.0,2.0,3.0,Laptop & Accessory,Married,8.0,0.0,12.0,0.0,1.0,3.0,157.15,159.08,2018-07-23 12:50:00,5.0,delivered,5.0,Second Class,Corporate,San Francisco,California,94122,OFF-BI-10003291,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936000000000003,0.2,9.428399999999996,Bronze,430.5,8.0,3.1,False,21.0,Neutral
14652.0,Home,381.0,3.0,244.0,Cash,31.0,1.0,George Johnson Jr.,Female,0.0,536395,BLACK HEART CARD HOLDER,3.95,United Kingdom,10.0,Phone,16.0,2.0,3.0,Laptop & Accessory,Single,3.0,1.0,12.0,0.0,1.0,1.0,141.97,228.9,2018-08-02 18:35:00,5.0,delivered,1.0,Standard Class,Corporate,Los Angeles,California,90036,TEC-AC-10002323,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.30000000000001,0.0,8.619000000000003,Silver,780.2,11.0,4.1,False,16.0,Neutral
26275.0,Clothing,371.0,3.0,4765.0,Credit Card,64.0,1.0,Colton Guerra,Female,0.0,536395,ALARM CLOCK BAKELIKE IVORY,3.75,United Kingdom,16.0,Phone,14.0,3.0,3.0,Laptop & Accessory,Married,5.0,1.0,14.0,0.0,1.0,2.0,145.22,56.1,2018-03-03 12:22:00,3.0,delivered,2.0,Standard Class,Consumer,San Francisco,California,94110,FUR-BO-10001337,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,0.15,-12.098,Bronze,475.25,9.0,3.6,True,42.0,Unsatisfied
26275.0,Home,354.0,3.0,1686.0,Cash,64.0,0.0,Colton Guerra,Female,0.0,536395,ALARM CLOCK BAKELIKE RED ,3.75,United Kingdom,0.0,Phone,10.0,2.0,4.0,Laptop & Accessory,Single,2.0,1.0,11.0,0.0,1.0,3.0,144.87,57.1,2018-02-26 14:35:00,4.0,delivered,1.0,First Class,Home Office,Brownsville,Texas,78521,FUR-CH-10002304,Chairs,"Global Stack Chair without Arms, Black",127.302,0.3,-9.092999999999996,Gold,1480.1,21.0,4.9,False,11.0,Satisfied
26275.0,Electronics,17.0,1.0,3587.0,Credit Card,64.0,0.0,Colton Guerra,Female,0.0,536395,ALARM CLOCK BAKELIKE ORANGE,3.75,United Kingdom,10.0,Computer,31.0,3.0,3.0,Laptop & Accessory,Divorced,4.0,1.0,15.0,3.0,10.0,7.0,144.49,63.15,2018-01-22 11:21:00,5.0,delivered,3.0,First Class,Corporate,New York City,New York,10009,OFF-AR-10001231,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,0.0,2.9400000000000004,Silver,660.3,10.0,3.8,True,36.0,Unsatisfied
37795.0,Electronics,17.0,4.0,5046.0,Cash,62.0,0.0,Steven Mccullough,Male,0.0,536395,HOT WATER BOTTLE TEA AND SYMPATHY,3.95,United Kingdom,12.0,Computer,6.0,2.0,3.0,Others,Married,2.0,1.0,14.0,0.0,1.0,6.0,291.97,114.36,2017-12-15 10:34:00,5.0,delivered,1.0,First Class,Home Office,Brownsville,Texas,78521,OFF-EN-10002230,Envelopes,Airmail Envelopes,335.72,0.2,113.3055,Gold,1190.8,16.0,4.5,True,23.0,Satisfied
37795.0,Books,78.0,3.0,1831.0,PayPal,62.0,1.0,Steven Mccullough,Male,0.0,536395,HAND WARMER SCOTTY DOG DESIGN,2.1,United Kingdom,3.0,Mobile Phone,18.0,2.0,3.0,Laptop & Accessory,Single,1.0,0.0,11.0,3.0,4.0,4.0,165.77,49.24,2017-08-22 11:03:00,5.0,delivered,1.0,Standard Class,Consumer,Apple Valley,Minnesota,55124,OFF-ST-10001511,Storage,Space Solutions Commercial Steel Shelving,129.3,0.0,6.464999999999989,Bronze,515.75,10.0,3.3,True,43.0,Unsatisfied
37795.0,Clothing,456.0,2.0,541.0,Credit Card,62.0,1.0,Steven Mccullough,Male,0.0,536396,WHITE HANGING HEART T-LIGHT HOLDER,2.55,United Kingdom,14.0,Mobile Phone,6.0,2.0,2.0,Fashion,Divorced,2.0,0.0,16.0,1.0,1.0,7.0,183.92,334.46,2017-08-29 20:50:00,5.0,delivered,8.0,Standard Class,Corporate,Seattle,Washington,98105,OFF-ST-10002957,Storage,Sterilite Show Offs Storage Containers,15.84,0.0,0.0,Gold,1450.5,19.0,4.6,False,12.0,Satisfied
4553.0,Clothing,428.0,5.0,4847.0,Credit Card,19.0,0.0,Roy Rosales,Female,0.0,536396,EDWARDIAN PARASOL BLACK,4.95,United Kingdom,25.0,Mobile Phone,9.0,2.0,4.0,Fashion,Divorced,3.0,1.0,14.0,0.0,1.0,4.0,179.69,133.28,2017-03-12 17:28:00,5.0,delivered,1.0,Standard Class,Consumer,San Francisco,California,94122,OFF-AP-10002765,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,0.0,14.834400000000002,Gold,1160.6,15.0,4.5,True,31.0,Satisfied
6656.0,Electronics,222.0,4.0,3694.0,Cash,19.0,0.0,Stacy Melendez,Female,0.0,536396,WOOD 2 DRAWER CABINET WHITE FINISH,4.95,United Kingdom,19.0,Phone,24.0,2.0,3.0,Laptop & Accessory,Married,3.0,0.0,14.0,0.0,1.0,8.0,148.1,290.29,2018-06-05 20:15:00,1.0,canceled,4.0,Standard Class,Consumer,San Francisco,California,94122,OFF-BI-10004390,Binders,GBC DocuBind 200 Manual Binding Machine,673.5680000000001,0.2,252.588,Gold,1200.8,16.0,4.7,True,24.0,Satisfied
6656.0,Electronics,287.0,1.0,2405.0,PayPal,19.0,0.0,Stacy Melendez,Female,0.0,536396,WOOD S/3 CABINET ANT WHITE FINISH,6.95,United Kingdom,15.0,Computer,34.0,2.0,4.0,Laptop & Accessory,Divorced,1.0,0.0,11.0,0.0,1.0,4.0,145.23,137.64,2017-03-27 09:51:00,5.0,delivered,1.0,Standard Class,Consumer,Chicago,Illinois,60610,TEC-AC-10004901,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,79.98400000000001,0.2,13.9972,Silver,780.2,11.0,4.1,False,16.0,Neutral
6656.0,Clothing,253.0,1.0,993.0,Cash,19.0,0.0,Stacy Melendez,Female,0.0,536396,WOODEN PICTURE FRAME WHITE FINISH,2.1,United Kingdom,0.0,Phone,6.0,3.0,3.0,Mobile,Single,2.0,1.0,16.0,1.0,1.0,4.0,132.02,137.64,2017-03-27 09:51:00,5.0,delivered,1.0,Second Class,Consumer,Vallejo,California,94591,OFF-BI-10000042,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.088,0.2,5.553599999999999,Bronze,505.75,10.0,3.3,True,44.0,Unsatisfied
45727.0,Home,281.0,4.0,3901.0,PayPal,61.0,0.0,April Reynolds,Female,0.0,536398,PACK OF 12 RED RETROSPOT TISSUES ,0.29,United Kingdom,3.0,Computer,28.0,3.0,3.0,Fashion,Divorced,1.0,0.0,11.0,2.0,7.0,8.0,184.12,144.95,2018-08-21 21:43:00,5.0,delivered,1.0,Standard Class,Consumer,Athens,Georgia,30605,TEC-PH-10001128,Phones,Motorola Droid Maxx,1049.93,0.0,293.98040000000003,Bronze,470.5,8.0,3.0,False,22.0,Neutral
5243.0,Home,408.0,4.0,1743.0,PayPal,70.0,0.0,Kendra Bates,Male,1.0,536398,SET 7 BABUSHKA NESTING BOXES,8.5,United Kingdom,30.0,Computer,34.0,3.0,4.0,Fashion,Divorced,5.0,0.0,19.0,13.0,13.0,11.0,202.66,107.57,2017-01-27 13:43:00,5.0,delivered,5.0,Standard Class,Consumer,Detroit,Michigan,48205,FUR-FU-10004020,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,0.0,2.3521,Gold,1450.5,19.0,4.6,False,13.0,Satisfied
5243.0,Clothing,477.0,1.0,5289.0,PayPal,70.0,0.0,Kendra Bates,Male,1.0,536398,DOORMAT FAIRY CAKE,7.95,United Kingdom,20.0,Mobile Phone,8.0,3.0,3.0,Laptop & Accessory,Married,6.0,0.0,13.0,0.0,1.0,4.0,150.7,141.51,2018-04-02 23:27:00,1.0,delivered,3.0,Standard Class,Consumer,Detroit,Michigan,48205,OFF-AR-10001955,Art,Newell 319,79.36,0.0,23.808,Silver,710.4,13.0,4.1,True,60.0,Unsatisfied
5243.0,Books,180.0,3.0,1157.0,PayPal,70.0,1.0,Kendra Bates,Male,1.0,536398,HAND WARMER SCOTTY DOG DESIGN,2.1,United Kingdom,8.0,Phone,28.0,2.0,5.0,Mobile Phone,Single,1.0,0.0,15.0,2.0,4.0,3.0,142.3,81.21,2017-01-12 08:41:00,3.0,delivered,1.0,Standard Class,Home Office,San Francisco,California,94109,OFF-LA-10001641,Labels,Avery 518,18.9,0.0,9.072,Gold,1160.6,15.0,4.5,True,33.0,Satisfied
32153.0,Electronics,17.0,3.0,3340.0,Cash,28.0,1.0,Megan Perry,Female,0.0,536398,PINK DOUGHNUT TRINKET POT ,1.65,United Kingdom,19.0,Mobile Phone,16.0,3.0,4.0,Fashion,Divorced,3.0,1.0,19.0,1.0,1.0,2.0,190.71,192.64,2017-08-11 22:49:00,5.0,delivered,1.0,Standard Class,Corporate,Lafayette,Louisiana,70506,OFF-ST-10004180,Storage,Safco Commercial Shelving,232.55,0.0,9.301999999999992,Gold,1490.1,21.0,4.9,False,11.0,Satisfied
46689.0,Home,282.0,3.0,5116.0,Credit Card,34.0,1.0,Jessica Lopez,Female,0.0,536398,HOT WATER BOTTLE I AM SO POORLY,4.65,United Kingdom,0.0,Phone,16.0,2.0,5.0,Mobile,Married,8.0,0.0,13.0,0.0,1.0,3.0,134.08,292.26,2018-05-08 18:06:00,5.0,delivered,10.0,Second Class,Consumer,Dearborn Heights,Michigan,48127,OFF-AR-10002952,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,0.0,7.475999999999999,Gold,1200.8,16.0,4.7,True,25.0,Satisfied
46689.0,Books,403.0,4.0,3535.0,Credit Card,34.0,1.0,Jessica Lopez,Female,0.0,536398,WHITE SKULL HOT WATER BOTTLE ,3.75,United Kingdom,8.0,Mobile Phone,22.0,3.0,3.0,Fashion,Divorced,5.0,1.0,12.0,0.0,1.0,0.0,176.32,145.07,2018-07-08 19:13:00,5.0,delivered,1.0,Second Class,Corporate,Alexandria,Virginia,22304,OFF-AR-10004757,Art,Crayola Colored Pencils,22.96,0.0,7.576799999999999,Bronze,505.75,10.0,3.3,True,46.0,Unsatisfied
46689.0,Home,351.0,1.0,3096.0,Credit Card,34.0,1.0,Jessica Lopez,Female,0.0,536398,SCOTTIE DOG HOT WATER BOTTLE,4.95,United Kingdom,0.0,Computer,26.0,3.0,3.0,Fashion,Divorced,4.0,0.0,12.0,1.0,1.0,0.0,198.24,91.3,2018-03-20 14:25:00,5.0,delivered,1.0,Standard Class,Corporate,Richmond,Kentucky,40475,OFF-BI-10002852,Binders,Ibico Standard Transparent Covers,115.36,0.0,56.5264,Gold,1460.5,20.0,4.8,False,14.0,Satisfied
46689.0,Electronics,489.0,3.0,583.0,Credit Card,34.0,1.0,Jessica Lopez,Female,0.0,536399,HAND WARMER RED POLKA DOT,1.85,United Kingdom,0.0,Computer,29.0,2.0,3.0,Fashion,Married,10.0,1.0,15.0,1.0,1.0,2.0,199.5,106.03,2018-06-03 10:57:00,4.0,delivered,5.0,Second Class,Consumer,Dearborn Heights,Michigan,48127,OFF-BI-10004209,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,0.0,18.09,Silver,710.4,13.0,4.1,True,61.0,Unsatisfied
46689.0,Books,151.0,2.0,2935.0,Credit Card,34.0,1.0,Jessica Lopez,Female,0.0,536400,HOMEMADE JAM SCENTED CANDLES,1.45,United Kingdom,9.0,Computer,16.0,2.0,3.0,Fashion,Single,2.0,0.0,14.0,1.0,9.0,7.0,199.8,94.58,2017-03-28 21:45:00,5.0,delivered,1.0,First Class,Home Office,New York City,New York,10035,OFF-PA-10004071,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,0.0,26.6304,Gold,1140.6,15.0,4.5,True,34.0,Satisfied
